,date_time,favorite_count,retweet_count,tweet_id,user_count,timestamp,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,First_Prediction,Confidence_%_of_1st_Prediction,True_or_False,Second_Prediction,Confidence_%_of_2nd_Prediction,True_or_False,Third_Prediction,Confidence_%_of_3rd_Prediction,True_or_False,date,time
349,2017-01-13 17:00:21,5927,1369,819952236453363712,3200894,2017-01-13 17:00:21,13,10,Oliver,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American_Staffordshire_terrier,0.925505,True,Staffordshire_bullterrier,0.0362215,True,Italian_greyhound,0.020411900000000004,True,01-13-2017,17:00
350,2017-01-13 15:08:56,14305,5607,819924195358416896,3200894,2017-01-13 15:08:56,11,10, ,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,False,shower_curtain,0.0918664,False,tub,0.049176300000000006,False,01-13-2017,15:08
351,2017-01-13 01:03:12,14916,3604,819711362133872643,3200894,2017-01-13 01:03:12,11,10,Howie,,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn_squash,0.8487040000000001,False,toilet_seat,0.0443484,False,toy_poodle,0.0220094,True,01-13-2017,01:03
352,2017-01-12 16:54:26,10606,2271,819588359383371776,3200894,2017-01-12 16:54:26,13,10,Jazzy,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,True,basenji,0.116442,True,Shetland_sheepdog,0.101681,True,01-12-2017,16:54
353,2017-01-12 00:55:47,8008,1383,819347104292290561,3200894,2017-01-12 00:55:47,12,10,Anna,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,True,black-and-tan_coonhound,0.0441198,True,Doberman,0.0318349,True,01-12-2017,00:55
354,2017-01-11 17:01:16,25652,7733,819227688460238848,3200894,2017-01-11 17:01:16,12,10,Finn,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border_terrier,0.4824520000000001,True,German_shepherd,0.181082,True,Norwegian_elkhound,0.0652566,True,01-11-2017,17:01
355,2017-01-11 02:57:27,0,42228,819015337530290176,3200894,2017-01-11 02:57:27,14,10,Bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,01-11-2017,02:57
356,2017-01-11 02:57:26,0,21794,819015331746349057,3200894,2017-01-11 02:57:26,14,10,Sunny,doggo,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,01-11-2017,02:57
357,2017-01-11 02:21:57,49960,21794,819006400881917954,3200894,2017-01-11 02:21:57,14,10,Sunny,doggo,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,palace,0.0200891,False,umbrella,0.00784954,False,01-11-2017,02:21
358,2017-01-11 02:15:36,95450,42228,819004803107983360,3200894,2017-01-11 02:15:36,14,10,Bo,doggo,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard_poodle,0.351308,True,toy_poodle,0.271929,True,Tibetan_terrier,0.0947592,True,01-11-2017,02:15
359,2017-01-10 01:15:10,24597,8564,818627210458333184,3200894,2017-01-10 01:15:10,13,10,Wafer,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador_retriever,0.384188,True,beagle,0.255917,True,grocery_store,0.0797995,False,01-10-2017,01:15
360,2017-01-10 00:24:38,10971,2982,818614493328580609,3200894,2017-01-10 00:24:38,12,10,Bear,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,True,Border_terrier,0.204177,True,beagle,0.092774,True,01-10-2017,00:24
361,2017-01-09 22:42:41,0,7126,818588835076603904,3200894,2017-01-09 22:42:41,11,10,Chelsea,pupper,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound,0.372202,True,Chesapeake_Bay_retriever,0.13718699999999998,True,malamute,0.07143619999999999,True,01-09-2017,22:42
362,2017-01-09 19:14:36,12127,2873,818536468981415936,3200894,2017-01-09 19:14:36,11,10,Tom,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,swing,0.999403,False,Welsh_springer_spaniel,6.229489999999999e-05,True,bow,3.04619e-05,False,01-09-2017,19:14
363,2017-01-09 00:53:55,12197,2621,818259473185828864,3200894,2017-01-09 00:53:55,12,10,Florence,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature_schnauzer,0.367368,True,toy_poodle,0.112479,True,standard_schnauzer,0.095434,True,01-09-2017,00:53
364,2017-01-08 17:20:31,13671,3014,818145370475810820,3200894,2017-01-08 17:20:31,11,10,Autumn,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden_retriever,0.621931,True,Labrador_retriever,0.364997,True,redbone,0.00397148,True,01-08-2017,17:20
365,2017-01-07 20:18:46,57622,31314,817827839487737858,3200894,2017-01-07 20:18:46,13,10,Buddy,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker_spaniel,0.387608,True,golden_retriever,0.264844,True,Pekinese,0.122123,True,01-07-2017,20:18
366,2017-01-07 16:59:28,11901,3084,817777686764523521,3200894,2017-01-07 16:59:28,13,10,Dido,"doggo, pupper",https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated_retriever,0.733256,True,flat-coated_retriever,0.214145,True,Irish_water_spaniel,0.029769,True,01-07-2017,16:59
367,2017-01-07 01:00:41,13105,3505,817536400337801217,3200894,2017-01-07 01:00:41,12,10,Eugene,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,True,French_bulldog,0.0285185,True,Boston_bull,8.596979999999999e-05,True,01-07-2017,01:00
368,2017-01-06 17:33:29,38260,17504,817423860136083457,3200894,2017-01-06 17:33:29,13,10,Ken,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice_bear,0.3362,False,Samoyed,0.201358,True,Eskimo_dog,0.186789,True,01-06-2017,17:33
369,2017-01-06 17:00:38,6267,1131,817415592588222464,3200894,2017-01-06 17:00:38,11,10,Strudel,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True,black-and-tan_coonhound,0.0973859,True,miniature_pinscher,0.0859928,True,01-06-2017,17:00
370,2017-01-06 01:31:47,0,9907,817181837579653120,3200895,2017-01-06 01:31:47,13,10, ,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,01-06-2017,01:31
371,2017-01-06 00:49:53,9690,2326,817171292965273600,3200895,2017-01-06 00:49:53,13,10,Tebow,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden_retriever,0.295483,True,Irish_setter,0.144431,True,Chesapeake_Bay_retriever,0.07787899999999999,True,01-06-2017,00:49
372,2017-01-05 21:29:55,13367,3011,817120970343411712,3200895,2017-01-05 21:29:55,13,10, ,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True,Afghan_hound,0.229352,True,golden_retriever,0.15713,True,01-05-2017,21:29
373,2017-01-05 17:13:55,9517,1927,817056546584727552,3200895,2017-01-05 17:13:55,11,10,Chloe,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,0.8644149999999999,True,French_bulldog,0.0974556,True,German_shepherd,0.00852587,True,01-05-2017,17:13
374,2017-01-05 02:09:53,0,5496,816829038950027264,3200895,2017-01-05 02:09:53,12,10,Betty,puppo,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,dishwasher,0.700466,False,golden_retriever,0.245773,True,chow,0.0390117,True,01-05-2017,02:09
375,2017-01-05 01:20:46,11071,2361,816816676327063552,3200895,2017-01-05 01:20:46,12,10,Timber,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,0.668164,True,Pembroke,0.105033,True,Siberian_husky,0.077875,True,01-05-2017,01:20
376,2017-01-04 17:27:59,10905,2545,816697700272001025,3200895,2017-01-04 17:27:59,12,10,Binky,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,True,Pomeranian,0.0528495,True,Maltese_dog,0.047607800000000006,True,01-04-2017,17:27
377,2017-01-04 01:05:59,33961,9366,816450570814898180,3200895,2017-01-04 01:05:59,13,10,Moose,,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,web_site,0.35285700000000003,False,envelope,0.0601072,False,nail,0.0312909,False,01-04-2017,01:05
378,2017-01-03 17:33:39,9564,2269,816336735214911488,3200895,2017-01-03 17:33:39,11,10,Dudley,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador_retriever,0.91933,True,kuvasz,0.0494795,True,golden_retriever,0.0119342,True,01-03-2017,17:33
379,2017-01-03 01:20:49,9927,2500,816091915477250048,3200895,2017-01-03 01:20:49,12,10,Comet,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True,Samoyed,0.00739748,True,papillon,0.0060165,True,01-03-2017,01:20
380,2017-01-02 20:12:21,0,6154,816014286006976512,3200895,2017-01-02 20:12:21,11,10,Larry,,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,1,English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True,01-02-2017,20:12
381,2017-01-02 18:38:42,5545,1207,815990720817401858,3200895,2017-01-02 18:38:42,11,10,Jack,,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,True,miniature_pinscher,0.103912,True,Staffordshire_bullterrier,0.0889587,True,01-02-2017,18:38
382,2017-01-02 17:00:46,25057,9907,815966073409433600,3200895,2017-01-02 17:00:46,13,10, ,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan_mastiff,0.506312,True,Tibetan_terrier,0.29569,True,otterhound,0.0362507,True,01-02-2017,17:00
383,2017-01-02 01:48:06,10937,2625,815736392542261248,3200895,2017-01-02 01:48:06,11,10,Akumi,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border_collie,0.5489069999999999,True,Cardigan,0.17852300000000002,True,collie,0.146351,True,01-02-2017,01:48
384,2017-01-01 19:22:38,9161,1918,815639385530101762,3200895,2017-01-01 19:22:38,12,10,Titan,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German_shepherd,0.8179529999999999,True,Norwegian_elkhound,0.140007,True,malinois,0.0248209,True,01-01-2017,19:22
385,2017-01-01 02:53:20,11467,4407,815390420867969024,3200895,2017-01-01 02:53:20,13,10, ,,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,restaurant,0.279846,False,toyshop,0.0914294,False,paper_towel,0.0461474,False,01-01-2017,02:53
386,2016-12-31 00:08:17,8485,1505,814986499976527872,3200895,2016-12-31 00:08:17,11,10,Cooper,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,0.999828,True,boxer,6.78061e-05,True,American_Staffordshire_terrier,3.42436e-05,True,12-31-2016,00:08
387,2016-12-30 01:05:33,12511,3130,814638523311648768,3200895,2016-12-30 01:05:33,12,10,Olivia,,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden_retriever,0.650814,True,kuvasz,0.053281,True,cocker_spaniel,0.035439599999999995,True,12-30-2016,01:05
388,2016-12-29 17:54:58,9629,2156,814530161257443328,3200895,2016-12-29 17:54:58,12,10,Alf,,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature_poodle,0.626913,True,toy_poodle,0.26558200000000004,True,soft-coated_wheaten_terrier,0.0416142,True,12-29-2016,17:54
389,2016-12-28 16:56:16,32000,10080,814153002265309185,3200895,2016-12-28 16:56:16,12,10,Oshie,,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden_retriever,0.490068,True,Labrador_retriever,0.291956,True,chow,0.07247469999999999,True,12-28-2016,16:56
390,2016-12-28 03:08:11,0,3732,813944609378369540,3200895,2016-12-28 03:08:11,11,10,Bruce,,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever,0.427742,True,Great_Dane,0.190503,True,curly-coated_retriever,0.146427,True,12-28-2016,03:08
391,2016-12-28 00:52:25,10342,2194,813910438903693312,3200895,2016-12-28 00:52:25,11,10,Chubbs,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian_husky,0.6993550000000001,True,Eskimo_dog,0.256433,True,Norwegian_elkhound,0.0131888,True,12-28-2016,00:52
392,2016-12-27 18:24:12,40402,16267,813812741911748608,3200895,2016-12-27 18:24:12,14,10,Gary,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French_bulldog,0.709146,True,Boston_bull,0.247621,True,boxer,0.0188551,True,12-27-2016,18:24
393,2016-12-27 17:36:16,9300,2060,813800681631023104,3200895,2016-12-27 17:36:16,12,10,Sky,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,0.501159,True,Siberian_husky,0.228792,True,Eskimo_dog,0.200388,True,12-27-2016,17:36
394,2016-12-26 03:00:30,20783,8476,813217897535406080,3200895,2016-12-26 03:00:30,13,10,Atlas,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,True,Pomeranian,0.048038300000000006,True,West_Highland_white_terrier,0.0356671,True,12-26-2016,03:00
395,2016-12-26 02:00:11,10192,2090,813202720496779264,3200895,2016-12-26 02:00:11,11,10, ,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker_spaniel,0.701852,True,golden_retriever,0.120345,True,Labrador_retriever,0.0363202,True,12-26-2016,02:00
396,2016-12-26 01:00:05,22085,5096,813187593374461952,3200895,2016-12-26 01:00:05,13,10, ,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden_retriever,0.888181,True,Labrador_retriever,0.0423119,True,Saluki,0.00970173,True,12-26-2016,01:00
397,2016-12-26 00:00:03,10384,2236,813172488309972993,3200895,2016-12-26 00:00:03,12,10,Eleanor,,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,doormat,0.954844,False,golden_retriever,0.0261931,True,cocker_spaniel,0.00438598,True,12-26-2016,00:00
398,2016-12-25 23:00:08,8588,2557,813157409116065792,3200895,2016-12-25 23:00:08,12,10,Layla,,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese_cat,0.8439110000000001,False,Pembroke,0.07056710000000001,True,Cardigan,0.041916,True,12-25-2016,23:00
399,2016-12-25 22:00:04,9361,2728,813142292504645637,3200895,2016-12-25 22:00:04,13,10, ,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,0.848735,True,Ibizan_hound,0.0446025,True,Italian_greyhound,0.0186108,True,12-25-2016,22:00
400,2016-12-25 21:00:18,13242,3652,813127251579564032,3200895,2016-12-25 21:00:18,11,10, ,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian_elkhound,0.432416,True,whippet,0.374223,True,Siberian_husky,0.032462599999999994,True,12-25-2016,21:00
401,2016-12-25 20:00:07,11515,3225,813112105746448384,3200895,2016-12-25 20:00:07,12,10,Toby,,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,dingo,0.287369,False,Pembroke,0.140682,True,basenji,0.0908189,True,12-25-2016,20:00
402,2016-12-25 19:00:02,11694,4207,813096984823349248,3200895,2016-12-25 19:00:02,11,10,Rocky,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great_Dane,0.128056,True,Boston_bull,0.117003,True,kelpie,0.08696430000000001,True,12-25-2016,19:00
403,2016-12-25 18:00:17,10989,3220,813081950185472002,3200895,2016-12-25 18:00:17,11,10,Baron,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,True,kelpie,0.0426494,True,miniature_pinscher,0.0230041,True,12-25-2016,18:00
404,2016-12-25 17:00:08,8865,2276,813066809284972545,3200895,2016-12-25 17:00:08,12,10,Tyr,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy_terrier,0.7764,True,Pembroke,0.115034,True,basenji,0.048873,True,12-25-2016,17:00
405,2016-12-25 16:00:16,23337,8503,813051746834595840,3200895,2016-12-25 16:00:16,13,10,Bauer,,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,golden_retriever,0.914804,True,Labrador_retriever,0.08355,True,kuvasz,0.000453224,True,12-25-2016,16:00
406,2016-12-24 22:04:54,8380,2191,812781120811126785,3200895,2016-12-24 22:04:54,10,10,Swagger,,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,1,bull_mastiff,0.989316,True,boxer,0.00704296,True,French_bulldog,0.00173961,True,12-24-2016,22:04
407,2016-12-24 17:18:34,7373,1665,812709060537683968,3200895,2016-12-24 17:18:34,12,10,Brandi,,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,1,Irish_setter,0.326873,True,golden_retriever,0.18261,True,Leonberg,0.156912,True,12-24-2016,17:18
408,2016-12-24 03:40:19,6787,1424,812503143955202048,3200895,2016-12-24 03:40:19,13,10, ,,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,2,loupe,0.546856,False,web_site,0.345298,False,bubble,0.0105279,False,12-24-2016,03:40
409,2016-12-24 01:16:12,8900,2231,812466873996607488,3200895,2016-12-24 01:16:12,12,10,Mary,,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,1,bath_towel,0.0998035,False,pillow,0.0923181,False,Great_Dane,0.0782055,True,12-24-2016,01:16
410,2016-12-23 19:00:19,15224,4252,812372279581671427,3200895,2016-12-23 19:00:19,13,10,Moe,,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,2,golden_retriever,0.7848729999999999,True,cocker_spaniel,0.08778810000000001,True,Labrador_retriever,0.0832747,True,12-23-2016,19:00
411,2016-12-22 17:23:53,8102,1647,811985624773361665,3200895,2016-12-22 17:23:53,11,10,Ted,,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,1,Staffordshire_bullterrier,0.6105729999999999,True,French_bulldog,0.159935,True,doormat,0.0586721,False,12-22-2016,17:23
412,2016-12-22 01:24:33,8429,1884,811744202451197953,3200895,2016-12-22 01:24:33,13,10,Halo,,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,1,Pekinese,0.386082,True,Labrador_retriever,0.202862,True,golden_retriever,0.170487,True,12-22-2016,01:24
413,2016-12-21 17:39:46,14265,3650,811627233043480576,3200895,2016-12-21 17:39:46,10,10,Augie,,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,1,beagle,0.39628,True,Pembroke,0.049561900000000006,True,wire-haired_fox_terrier,0.046349199999999986,True,12-21-2016,17:39
414,2016-12-21 01:44:13,23302,7444,811386762094317568,3200895,2016-12-21 01:44:13,11,10,Craig,pupper,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,1,Pembroke,0.804177,True,Cardigan,0.18989,True,beagle,0.00196475,True,12-21-2016,01:44
415,2016-12-19 23:06:23,5927,1655,810984652412424192,3200896,2016-12-19 23:06:23,24,7,Sam,,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,1,golden_retriever,0.8713420000000001,True,Tibetan_mastiff,0.0367077,True,Labrador_retriever,0.025823200000000004,True,12-19-2016,23:06
416,2016-12-19 17:14:23,10093,2090,810896069567610880,3200896,2016-12-19 17:14:23,11,10,Hunter,,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,1,flat-coated_retriever,0.8208040000000001,True,Labrador_retriever,0.08231820000000001,True,curly-coated_retriever,0.0674605,True,12-19-2016,17:14
417,2016-12-19 01:26:42,12192,3057,810657578271330305,3200896,2016-12-19 01:26:42,11,10,Pavlov,,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,1,malamute,0.753521,True,Siberian_husky,0.166151,True,Eskimo_dog,0.0698108,True,12-19-2016,01:26
418,2016-12-18 00:43:57,39640,13369,810284430598270976,3200896,2016-12-18 00:43:57,13,10,Phil,,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,1,malamute,0.620768,True,Eskimo_dog,0.158395,True,Tibetan_mastiff,0.028961700000000007,True,12-18-2016,00:43
419,2016-12-17 22:43:27,16380,3901,810254108431155201,3200896,2016-12-17 22:43:27,12,10,Gus,,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,1,Staffordshire_bullterrier,0.292556,True,American_Staffordshire_terrier,0.261233,True,Border_terrier,0.0623754,True,12-17-2016,22:43
420,2016-12-17 00:38:52,17250,4521,809920764300447744,3200896,2016-12-17 00:38:52,10,10, ,,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,1,Norwich_terrier,0.397163,True,toy_poodle,0.27454,True,miniature_poodle,0.134667,True,12-17-2016,00:38
421,2016-12-16 17:14:20,0,5711,809808892968534016,3200896,2016-12-16 17:14:20,12,10,Maximus,,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,0.8616510000000001,True,golden_retriever,0.0444618,True,Staffordshire_bullterrier,0.016496700000000003,True,12-16-2016,17:14
422,2016-12-15 17:23:04,7727,1696,809448704142938112,3200896,2016-12-15 17:23:04,12,10, ,,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,1,Greater_Swiss_Mountain_dog,0.375415,True,Cardigan,0.13431700000000002,True,English_springer,0.0736971,True,12-15-2016,17:23
423,2016-12-15 02:14:29,22246,6554,809220051211603969,3200896,2016-12-15 02:14:29,12,10,Kyro,,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,1,Pomeranian,0.8195110000000001,True,Samoyed,0.141241,True,Pembroke,0.013455200000000002,True,12-15-2016,02:14
424,2016-12-14 17:16:53,14685,4046,809084759137812480,3200896,2016-12-14 17:16:53,11,10,Wallace,,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,1,vizsla,0.911412,True,bloodhound,0.017133900000000004,True,Labrador_retriever,0.011761,True,12-14-2016,17:16
425,2016-12-14 00:57:20,11271,3536,808838249661788160,3200896,2016-12-14 00:57:20,13,10,Ito,,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,1,Rottweiler,0.36953,True,miniature_pinscher,0.194867,True,kelpie,0.160104,True,12-14-2016,00:57
426,2016-12-13 18:01:07,8784,2509,808733504066486276,3200896,2016-12-13 18:01:07,12,10, ,pupper,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,1,seat_belt,0.779137,False,toy_poodle,0.0369271,True,golden_retriever,0.016972499999999998,True,12-13-2016,18:01
427,2016-12-13 02:39:32,12595,3007,808501579447930884,3200896,2016-12-13 02:39:32,12,10,Koda,,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,2,Airedale,0.4542390000000001,True,cocker_spaniel,0.219323,True,Irish_terrier,0.093193,True,12-13-2016,02:39
428,2016-12-12 02:21:26,0,6961,808134635716833280,3200896,2016-12-12 02:21:26,13,10,Milo,,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,0.74022,True,Dandie_Dinmont,0.061604499999999986,True,English_setter,0.0413314,True,12-12-2016,02:21
429,2016-12-12 00:29:28,9701,2525,808106460588765185,3200896,2016-12-12 00:29:28,12,10, ,"doggo, pupper",https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,1,golden_retriever,0.426183,True,Labrador_retriever,0.257447,True,Great_Pyrenees,0.12648199999999998,True,12-12-2016,00:29
430,2016-12-11 17:31:39,14015,4098,808001312164028416,3200896,2016-12-11 17:31:39,12,10,Cooper,,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,1,Labrador_retriever,0.730959,True,Staffordshire_bullterrier,0.130726,True,American_Staffordshire_terrier,0.028852600000000006,True,12-11-2016,17:31
431,2016-12-10 16:22:02,16236,4288,807621403335917568,3200896,2016-12-10 16:22:02,14,10,Ollie,pupper,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,3,golden_retriever,0.873233,True,cocker_spaniel,0.0336933,True,chow,0.0204084,True,12-10-2016,16:22
432,2016-12-09 06:17:20,107015,56625,807106840509214720,3200896,2016-12-09 06:17:20,13,10,Stephan,,https://pbs.twimg.com/ext_tw_video_thumb/807106774843039744/pu/img/8XZg1xW35Xp2J6JW.jpg,1,Chihuahua,0.50537,True,Pomeranian,0.120358,True,toy_terrier,0.0770081,True,12-09-2016,06:17
433,2016-12-09 03:08:45,0,8521,807059379405148160,3200897,2016-12-09 03:08:45,12,10,Cali,,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,seat_belt,0.474292,False,golden_retriever,0.17139300000000002,True,Labrador_retriever,0.110592,True,12-09-2016,03:08
434,2016-12-08 23:53:08,14514,4418,807010152071229440,3200897,2016-12-08 23:53:08,12,10,Lennon,,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,1,golden_retriever,0.610807,True,Irish_setter,0.213642,True,Welsh_springer_spaniel,0.0318866,True,12-08-2016,23:53
435,2016-12-07 22:38:52,75639,37911,806629075125202948,3200897,2016-12-07 22:38:52,13,10, ,,https://pbs.twimg.com/media/CzG425nWgAAnP7P.jpg,2,Arabian_camel,0.366248,False,house_finch,0.209852,False,cocker_spaniel,0.0464032,True,12-07-2016,22:38
436,2016-12-07 16:53:43,11363,2752,806542213899489280,3200897,2016-12-07 16:53:43,11,10,Waffles,,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,1,vizsla,0.938617,True,Brittany_spaniel,0.0367389,True,Chesapeake_Bay_retriever,0.00397149,True,12-07-2016,16:53
437,2016-12-06 21:04:11,0,13616,806242860592926720,3200897,2016-12-06 21:04:11,12,10,Dave,,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,Shetland_sheepdog,0.13061099999999998,True,Pembroke,0.100842,True,12-06-2016,21:04
438,2016-12-06 19:29:28,7145,1388,806219024703037440,3200897,2016-12-06 19:29:28,11,10,incredibly,,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,1,chow,0.835102,True,Pomeranian,0.0407829,True,Eskimo_dog,0.0212745,True,12-06-2016,19:29
439,2016-12-06 02:15:59,0,6238,805958939288408065,3200897,2016-12-06 02:15:59,10,10,Penny,,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,0.574557,True,golden_retriever,0.339251,True,seat_belt,0.0461082,False,12-06-2016,02:15
440,2016-12-06 00:32:26,9178,2209,805932879469572096,3200897,2016-12-06 00:32:26,12,10,Major,,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,1,Norwegian_elkhound,0.657967,True,keeshond,0.31913600000000003,True,Leonberg,0.00794674,True,12-06-2016,00:32
